
ESTACION_ID;FECHA_MEDICION;CN_3;VIENTO_RAF;VIENTO_VEL;CN_4;LLUVIA_DIARIO;LLUVIA_FORM;SOL_DURACION;NIEVE_PROF;AVG_NUBES;AVG_PR_VAPOR;AVG_PR_ATM;AVG_TEMP;AVG_HUM;TEMP_MAX;TEMP_MIN;TEMP_MIN_BAJOSUELO;FINAL_REG
       3379;20220404;   10;  16.3;   4.0;    9;   0.9;   8;   11.200;   1;   3.2;   4.4;  954.10;    2.4;   62.00;    7.4;   -3.1;   -5.1;eor
       3379;20220405;   10;  17.2;   5.5;    9;   2.6;   6;    0.000;   0;   7.7;   7.6;  949.50;    6.6;   77.00;    9.6;    2.9;    2.2;eor
       3379;20220406;   10;   9.4;   3.0;    9;   0.0;   6;    7.400;   0;   6.5;   8.8;  945.50;   11.8;   64.00;   17.1;    7.5;    5.3;eor
       3379;20220407;   10;  26.1;   7.6;    9;   6.7;   6;    5.600;   0;   7.0;   8.0;  938.60;   11.7;   59.00;   15.6;    8.5;    7.3;eor
       3379;20220408;   10;  20.8;   5.4;    9;   6.4;   8;    0.600;   0;   7.3;   8.8;  938.70;    9.5;   75.00;   15.0;    6.1;    5.5;eor
       3379;20220409;   10;  24.6;   5.0;    9;   0.0;   8;    6.200;   0;   6.6;   5.5;  948.30;    5.1;   63.00;   13.2;    1.2;    1.0;eor
       3379;20220410;   10;  11.3;   3.2;    9;   0.1;   8;    5.300;   0;   6.8;   5.6;  958.10;    4.1;   69.00;    8.3;    1.7;    0.2;eor
       3379;20220411;   10;   8.1;   2.6;    9;   0.0;   0;   12.000;   0;   6.4;   5.7;  956.40;    7.4;   58.00;   14.7;    0.2;   -1.5;eor
       3379;20220412;   10;   7.9;   2.5;    9;   0.0;   0;   11.600;   0;   7.7;   6.9;  953.40;   11.8;   53.00;   19.7;    2.9;    0.7;eor
       3379;20220413;   10;   7.4;   1.9;    9;   0.0;   0;   11.600;   0;   7.2;   8.8;  954.20;   13.3;   59.00;   21.3;    5.1;    3.2;eor
       3379;20220414;   10;   8.1;   2.3;    9;   3.9;   6;   12.600;   0;   6.0;   9.8;  956.80;   15.7;   58.00;   22.7;    8.5;    6.1;eor
       3379;20220415;   10;   9.6;   2.7;    9;   0.0;   0;    6.400;   0;   6.1;  10.6;  961.30;   14.0;   68.00;   19.2;    8.1;    6.7;eor
       3379;20220416;   10;  10.8;   3.0;    9;   0.0;   6;    4.100;   0;   4.0;   6.8;  965.60;    7.3;   66.00;   11.2;    3.1;    1.0;eor
       3379;20220417;   10;  10.7;   3.2;    9;   0.0;   0;   13.400;   0;   2.8;   4.9;  963.40;    6.5;   53.00;   11.8;    0.4;   -0.8;eor
       3379;20220418;   10;   9.4;   2.6;    9;   0.0;   0;   13.500;   0;   5.0;   5.1;  955.80;    8.1;   50.00;   14.2;    0.7;   -0.7;eor
       3379;20220419;   10;  11.6;   3.2;    9;   0.0;   6;    6.000;   0;   6.2;   6.0;  950.90;    9.0;   53.00;   15.3;    3.7;    2.0;eor
       3379;20220420;   10;   8.3;   2.8;    9;   0.0;   0;   13.500;   0;   0.5;   5.3;  951.30;    7.2;   55.00;   13.6;    1.3;   -0.1;eor
       3379;20220421;   10;  10.0;   2.9;    9;   0.0;   0;   11.100;   0;   1.8;   6.1;  947.00;    9.6;   53.00;   16.0;    3.2;    1.3;eor
       3379;20220422;   10;   8.3;   3.1;    9;   0.0;   0;    9.400;   0;   6.6;   8.2;  941.40;    9.8;   68.00;   16.1;    4.6;    2.9;eor
       3379;20220423;   10;  10.9;   3.8;    9;   0.1;   6;    1.500;   0;   7.5;   9.2;  941.60;    9.8;   77.00;   14.4;    6.6;    6.9;eor
       3379;20220424;   10;  11.4;   3.2;    9;   3.9;   6;    1.100;   0;   7.9;   9.3;  939.90;    9.7;   78.00;   13.0;    7.7;    7.2;eor
       3379;20220425;   10;   8.5;   2.9;    9;   2.4;   6;    3.800;   0;   6.6;   9.6;  948.30;   10.4;   77.00;   16.1;    7.8;    7.4;eor
       3379;20220426;   10;   9.5;   2.2;    9;   9.3;   6;    1.400;   0;   7.2;   9.4;  953.50;    8.6;   84.00;   11.6;    5.6;    4.1;eor
       3379;20220427;   10;   7.0;   2.3;    9;   0.0;   0;    6.100;   0;   4.8;   8.3;  960.60;    9.0;   74.00;   14.1;    5.0;    3.6;eor
       3379;20220428;   10;  10.8;   2.6;    9;   0.0;   0;   12.900;   0;   0.4;   7.4;  964.70;   10.6;   62.00;   17.1;    3.5;    2.0;eor
       3379;20220429;   10;  10.8;   2.8;    9;   0.0;   0;   11.100;   0;   5.1;   7.0;  962.90;   11.8;   55.00;   18.8;    3.4;    2.0;eor
       3379;20220430;   10;   8.3;   2.0;    9;   0.3;   6;    1.300;   0;   7.9;   8.6;  959.20;   10.4;   68.00;   13.2;    6.8;    5.5;eor
       3379;20220501;   10;   4.9;   1.7;    9;   0.7;   6;    0.800;   0;   6.6;   9.6;  958.40;    9.3;   83.00;   12.7;    5.6;    4.2;eor
       3379;20220502;   10;   6.7;   1.7;    9;   0.0;   0;    8.000;   0;   6.8;   9.5;  954.60;   11.7;   71.00;   17.8;    4.3;    3.2;eor
       3379;20220503;   10;   9.3;   1.9;    9;   4.1;   6;    7.100;   0;   6.0;  10.4;  953.50;   13.6;   69.00;   20.1;    7.8;    6.0;eor
       3379;20220504;   10;  10.5;   2.0;    9;   6.6;   6;    5.100;   0;   7.9;  11.6;  955.30;   13.4;   77.00;   19.6;    9.8;    8.8;eor
       3379;20220505;   10;   7.3;   2.1;    9;   7.2;   6;    7.500;   0;   7.0;  10.9;  957.40;   14.4;   68.00;   19.4;    8.3;    7.5;eor
       3379;20220506;   10;   6.2;   1.7;    9;   1.9;   6;    0.000;   0;   7.7;  12.6;  960.10;   11.8;   91.00;   13.2;   10.3;   10.2;eor
       3379;20220507;   10;   5.9;   1.7;    9;   3.7;   6;    0.500;   0;   7.9;  12.8;  960.00;   12.5;   89.00;   15.9;   11.2;   11.1;eor
       3379;20220508;   10;   8.3;   2.5;    9;   0.0;   6;    0.400;   0;   7.9;  12.7;  961.00;   13.5;   83.00;   17.4;   10.3;    8.8;eor
       3379;20220509;   10;  10.7;   2.8;    9;   0.0;   0;   12.100;   0;   2.4;  11.9;  962.20;   15.2;   72.00;   21.8;    8.6;    7.4;eor
       3379;20220510;   10;   7.4;   1.7;    9;   0.0;   0;   12.000;   0;   3.8;  11.2;  959.80;   17.1;   61.00;   24.4;    9.3;    7.9;eor
       3379;20220511;   10;  11.6;   3.5;    9;   0.0;   0;   14.100;   0;   4.7;  10.6;  956.10;   21.5;   44.00;   27.4;   14.6;   13.2;eor
       3379;20220512;   10;  16.9;   4.1;    9;   2.3;   6;   10.600;   0;   5.2;  12.4;  957.50;   21.4;   50.00;   26.9;   15.6;   15.1;eor
       3379;20220513;   10;   8.0;   2.5;    9;  43.1;   6;    4.700;   0;   5.8;  15.1;  959.50;   16.3;   82.00;   19.7;   12.4;   11.5;eor
       3379;20220514;   10;   7.1;   1.6;    9;   0.0;   0;   12.100;   0;   4.2;  11.3;  959.60;   16.9;   63.00;   23.1;   11.2;   10.1;eor
       3379;20220515;   10;   7.2;   1.9;    9;   0.0;   0;   14.400;   0;   3.5;  11.0;  957.40;   17.9;   58.00;   24.9;    9.3;    8.2;eor
       3379;20220516;   10;  18.0;   2.4;    9;  10.4;   6;    6.100;   0;   7.7;  13.7;  958.10;   17.3;   71.00;   24.0;   12.6;   11.7;eor
       3379;20220517;   10;   8.3;   2.4;    9;   0.0;   0;   10.400;   0;   6.0;  12.9;  960.40;   17.7;   66.00;   23.1;   13.1;   12.0;eor
       3379;20220518;   10;   9.3;   2.6;    9;   0.0;   0;   14.800;   0;   2.5;  12.1;  962.20;   18.6;   59.00;   24.9;   11.3;   10.2;eor
       3379;20220519;   10;   9.4;   2.4;    9;   0.1;   6;   12.400;   0;   5.4;  12.6;  961.00;   21.3;   51.00;   29.5;   10.5;    9.7;eor
       3379;20220520;   10;  14.0;   2.9;    9;   0.6;   6;   13.100;   0;   6.0;  13.7;  959.30;   24.9;   46.00;   31.9;   17.2;   15.8;eor
       3379;20220521;   10;  11.9;   3.8;    9;   0.0;   0;   14.100;   0;   4.9;  11.8;  959.80;   19.0;   55.00;   23.4;   13.6;   12.8;eor
       3379;20220522;   10;   7.0;   2.1;    9;   0.0;   6;   12.300;   0;   5.4;  10.0;  954.20;   18.8;   48.00;   24.4;   11.6;   11.0;eor
       3379;20220523;   10;  24.7;   3.2;    9;  25.1;   6;    5.500;   0;   6.7;  13.7;  946.60;   18.8;   64.00;   26.6;   13.2;   13.4;eor
       3379;20220524;   10;   8.7;   2.4;    9;  10.5;   6;    0.000;   0;   7.8;  14.3;  949.20;   14.3;   87.00;   15.4;   12.6;   12.5;eor
       3379;20220525;   10;   6.1;   2.1;    9;   3.6;   6;    4.900;   0;   6.4;  12.1;  956.20;   14.7;   73.00;   18.6;   12.3;   11.7;eor
       3379;20220526;   10;  11.1;   2.9;    9;   0.0;   0;   11.100;   0;   3.3;  11.3;  961.70;   16.1;   64.00;   21.3;   10.9;    9.4;eor
       3379;20220527;   10;  12.7;   3.9;    9;   0.4;   6;    8.500;   0;   5.5;  12.1;  959.70;   16.8;   64.00;   22.6;   12.1;   10.7;eor
       3379;20220528;   10;  10.7;   3.0;    9;   0.0;   0;   10.700;   0;   4.8;   8.5;  956.90;   12.8;   59.00;   16.5;    7.6;    7.0;eor
       3379;20220529;   10;  11.6;   1.9;    9;   1.2;   6;    4.200;   0;   5.8;   8.6;  950.50;    8.9;   76.00;   14.8;    5.7;    4.8;eor
       3379;20220530;   10;   6.2;   1.7;    9;   0.0;   0;   10.300;   0;   4.4;   8.2;  950.60;   11.4;   64.00;   17.6;    4.4;    3.7;eor
       3379;20220531;   10;  10.0;   2.6;    9;   0.3;   6;    7.900;   0;   5.3;  10.4;  952.30;   15.2;   62.00;   22.8;    8.2;    7.3;eor
       3379;20220601;   10;  11.1;   3.1;    9;   0.9;   6;    7.400;   0;   5.5;  11.6;  955.10;   16.6;   64.00;   23.2;   11.9;   10.3;eor
       3379;20220602;   10;   5.6;   1.8;    9;   0.3;   6;    6.900;   0;   5.8;  13.2;  957.80;   17.0;   70.00;   22.6;   12.0;   10.9;eor
       3379;20220603;   10;  13.7;   2.4;    9;  14.1;   6;    8.100;   0;   5.4;  16.2;  956.10;   19.0;   75.00;   27.4;   12.5;   11.3;eor
       3379;20220604;   10;   9.1;   2.2;    9;   0.0;   6;   11.600;   0;   4.2;  16.8;  957.20;   20.2;   73.00;   26.2;   13.2;   12.7;eor
       3379;20220605;   10;  15.1;   3.0;    9;  11.3;   6;    3.200;   0;   7.9;  16.8;  955.40;   18.0;   82.00;   22.7;   14.5;   13.3;eor
       3379;20220606;   10;   7.1;   1.9;    9;   5.3;   6;    9.500;   0;   5.4;  14.6;  956.80;   18.9;   69.00;   25.0;   12.5;   11.3;eor
       3379;20220607;   10;   8.3;   2.1;    9;   7.2;   6;    1.500;   0;   7.5;  14.3;  955.20;   15.6;   81.00;   18.3;   13.5;   12.2;eor
       3379;20220608;   10;  12.6;   2.7;    9;   7.2;   6;    9.300;   0;   6.3;  12.7;  950.80;   17.4;   66.00;   23.7;   12.8;   12.0;eor
       3379;20220609;   10;  12.8;   3.3;    9;   9.4;   6;    1.800;   0;   7.9;  13.3;  954.40;   14.0;   84.00;   17.3;   12.0;   11.5;eor
       3379;20220610;   10;   6.0;   2.3;    9;   0.0;   0;   10.600;   0;   4.3;  11.8;  962.30;   16.0;   67.00;   21.4;   11.2;   10.6;eor
       3379;20220611;   10;   6.1;   1.7;    9;   0.0;   0;   14.400;   0;   0.5;  12.0;  962.40;   18.6;   60.00;   25.0;   11.2;   10.0;eor
       3379;20220612;   10;   6.1;   2.1;    9;  10.1;   6;   15.400;   0;   0.2;  11.5;  960.00;   22.3;   45.00;   28.5;   14.8;   12.7;eor
       3379;20220613;   10;  13.2;   3.4;    9;   0.0;   0;    9.400;   0;   5.8;  13.1;  958.90;   18.5;   63.00;   22.9;   13.4;   12.2;eor
       3379;20220614;   10;   7.0;   2.1;    9;   0.0;   0;   15.000;   0;   2.5;  10.5;  959.80;   18.3;   53.00;   23.9;   11.0;    9.8;eor
       3379;20220615;   10;   6.8;   2.2;    9;   0.0;   0;   14.300;   0;   2.5;  13.6;  956.80;   21.3;   55.00;   28.8;   13.4;   11.6;eor
       3379;20220616;   10;  12.3;   3.1;    9;   0.1;   6;   11.800;   0;   3.5;  13.8;  957.60;   22.6;   52.00;   28.7;   17.2;   15.7;eor
       3379;20220617;   10;   7.9;   2.1;    9;   0.0;   0;   14.900;   0;   5.6;  11.4;  962.80;   20.7;   49.00;   26.3;   13.8;   12.7;eor
       3379;20220618;   10;   6.8;   2.1;    9;   0.0;   0;   14.500;   0;   1.7;  12.2;  959.50;   24.7;   42.00;   31.9;   14.5;   13.3;eor
       3379;20220619;   10;   8.3;   2.7;    9;   0.2;   6;   14.800;   0;   2.5;  15.7;  951.00;   28.2;   42.00;   35.1;   19.4;   17.1;eor
       3379;20220620;   10;  22.6;   3.7;    9;   0.0;   6;   10.700;   0;   4.6;  15.8;  951.70;   24.1;   54.00;   30.7;   17.3;   17.4;eor
       3379;20220621;   10;   8.1;   2.8;    9;   1.7;   6;    7.700;   0;   6.5;  12.9;  953.30;   19.7;   56.00;   25.9;   14.2;   14.9;eor
       3379;20220622;   10;   7.9;   2.0;    9;   0.0;   6;    0.900;   0;   7.8;  17.9;  951.80;   20.3;   75.00;   23.1;   16.6;   16.2;eor
       3379;20220623;   10;  10.6;   2.8;    9;   1.9;   6;   13.300;   0;   4.3;  17.4;  952.30;   23.3;   62.00;   28.9;   18.0;   17.2;eor
       3379;20220624;   10;  16.0;   2.7;    9;  17.6;   6;    3.000;   0;   7.7;  16.4;  951.20;   18.9;   77.00;   25.5;   14.4;   14.2;eor
       3379;20220625;   10;   8.1;   2.1;    9;   0.0;   0;   10.200;   0;   4.2;  14.1;  954.00;   19.4;   65.00;   25.4;   14.4;   14.1;eor
       3379;20220626;   10;   9.6;   2.7;    9;   0.0;   0;   13.700;   0;   2.2;  15.8;  953.80;   23.5;   56.00;   29.1;   17.4;   16.4;eor
       3379;20220627;   10;  12.1;   3.2;    9;  16.9;   6;   11.600;   0;   4.2;  17.3;  955.00;   22.4;   65.00;   30.1;   16.6;   16.6;eor
       3379;20220628;   10;   9.2;   2.4;    9;   1.7;   6;    2.300;   0;   7.4;  17.2;  958.80;   18.6;   81.00;   21.8;   16.2;   15.9;eor
       3379;20220629;   10;   7.4;   2.0;    9;   0.0;   0;    5.200;   0;   6.5;  18.1;  953.70;   20.5;   76.00;   25.3;   16.8;   16.2;eor
       3379;20220630;   10;   8.1;   2.2;    9;   0.2;   6;   10.900;   0;   2.9;  17.8;  952.00;   22.5;   67.00;   29.2;   16.2;   15.2;eor
       3379;20220701;   10;  11.6;   2.7;    9;   3.1;   6;    1.800;   0;   6.1;  14.6;  958.90;   15.2;   85.00;   18.9;   11.5;   10.5;eor
       3379;20220702;   10;  10.3;   3.1;    9;   0.0;   0;   15.700;   0;   0.0;  12.6;  961.20;   17.7;   66.00;   24.6;   10.3;    9.3;eor
       3379;20220703;   10;   8.2;   2.2;    9;   0.4;   6;   15.200;   0;   2.0;  14.1;  958.10;   23.2;   54.00;   30.8;   14.4;   13.6;eor
       3379;20220704;   10;  14.7;   2.6;    9;  12.5;   6;    5.800;   0;   7.4;  16.8;  958.10;   21.7;   66.00;   27.2;   17.2;   16.9;eor
       3379;20220705;   10;   9.9;   2.6;    9;   0.0;   0;   11.300;   0;   3.6;  14.3;  959.20;   21.0;   61.00;   26.6;   16.2;   15.7;eor
       3379;20220706;   10;  10.3;   3.0;    9;   0.0;   0;   13.700;   0;   3.3;  12.1;  960.70;   20.5;   52.00;   25.5;   15.0;   13.6;eor
       3379;20220707;   10;  11.3;   2.9;    9;   4.3;   6;    0.300;   0;   7.9;  12.4;  961.30;   16.0;   68.00;   19.3;   14.1;   14.0;eor
       3379;20220708;   10;   9.4;   2.8;    9;   0.0;   0;    9.400;   0;   4.5;  10.6;  966.90;   15.5;   61.00;   19.5;   12.3;   12.4;eor
       3379;20220709;   10;   7.4;   2.4;    9;   0.7;   6;    5.100;   0;   7.4;  11.5;  964.10;   18.6;   55.00;   24.2;   12.8;   11.4;eor
       3379;20220710;   10;  11.0;   3.3;    9;   0.0;   0;    9.000;   0;   4.5;  11.7;  961.20;   16.6;   63.00;   20.6;   11.9;   10.9;eor
       3379;20220711;   10;   7.7;   2.1;    9;   0.0;   0;    4.300;   0;   7.6;  11.4;  961.70;   17.5;   57.00;   22.0;   12.4;   11.8;eor
       3379;20220712;   10;   7.3;   1.9;    9;   0.0;   0;   12.400;   0;   5.0;  12.5;  963.00;   18.9;   60.00;   25.2;   13.0;   12.0;eor
       3379;20220713;   10;   5.9;   1.9;    9;   0.0;   6;   11.800;   0;   4.9;  11.5;  961.70;   23.0;   44.00;   30.9;   14.5;   13.0;eor
       3379;20220714;   10;  13.1;   3.4;    9;   0.3;   6;   12.700;   0;   6.0;  12.3;  957.10;   26.5;   38.00;   33.8;   19.9;   18.2;eor
       3379;20220715;   10;   8.9;   2.6;    9;   0.0;   0;   12.100;   0;   4.2;  11.0;  958.70;   21.3;   45.00;   26.3;   16.7;   16.1;eor
       3379;20220716;   10;  10.6;   2.6;    9;   0.0;   0;   15.000;   0;   1.4;   9.8;  960.80;   20.5;   42.00;   26.5;   15.1;   14.1;eor
       3379;20220717;   10;   7.3;   2.0;    9;   0.0;   0;   15.100;   0;   0.9;   9.9;  963.80;   20.8;   44.00;   28.0;   12.5;   11.5;eor
       3379;20220718;   10;   7.3;   2.1;    9;   0.0;   0;   14.700;   0;   4.0;  10.4;  962.90;   23.4;   40.00;   30.8;   13.6;   12.6;eor
       3379;20220719;   10;  11.0;   3.1;    9;   0.0;   0;   15.000;   0;   0.0;  12.0;  959.50;   24.9;   42.00;   33.3;   15.3;   14.3;eor
       3379;20220720;   10;  14.2;   2.3;    9;   0.8;   6;   12.000;   0;   4.6;  13.2;  957.00;   27.2;   41.00;   36.8;   16.6;   15.5;eor
       3379;20220721;   10;   7.1;   2.0;    9;   0.7;   6;    2.800;   0;   5.5;  19.0;  960.50;   21.4;   75.00;   24.6;   19.1;   17.0;eor
       3379;20220722;   10;   7.2;   2.1;    9;   3.3;   6;   14.300;   0;   1.9;  16.6;  957.60;   25.1;   56.00;   32.0;   15.9;   14.8;eor
       3379;20220723;   10;  23.9;   3.1;    9;   0.1;   6;    3.600;   0;   7.5;  17.7;  957.90;   22.7;   65.00;   26.6;   17.6;   16.8;eor
       3379;20220724;   10;   6.1;   1.9;    9;   0.0;   0;   12.800;   0;   2.5;  16.1;  958.30;   24.9;   54.00;   30.9;   17.9;   16.7;eor
       3379;20220725;   10;  13.4;   3.3;    9;  22.5;   6;   14.000;   0;   1.9;  16.1;  952.90;   26.9;   50.00;   35.5;   17.9;   16.8;eor
       3379;20220726;   10;   8.3;   2.7;    9;   2.7;   6;    2.500;   0;   7.2;  17.9;  955.40;   20.0;   77.00;   23.9;   17.4;   17.0;eor
       3379;20220727;   10;   8.9;   2.1;    9;   0.0;   0;    6.400;   0;   6.0;  13.8;  954.90;   20.9;   58.00;   25.3;   16.1;   15.1;eor
       3379;20220728;   10;  10.3;   3.2;    9;   0.0;   6;   13.300;   0;   2.8;  15.1;  954.30;   21.6;   60.00;   27.8;   15.0;   13.9;eor
       3379;20220729;   10;  12.4;   2.8;    9;   3.2;   6;    6.700;   0;   7.2;  15.6;  955.50;   21.0;   65.00;   27.7;   16.5;   15.5;eor
       3379;20220730;   10;  13.4;   3.7;    9;   0.4;   6;    8.600;   0;   5.4;  14.3;  957.40;   20.4;   62.00;   25.7;   16.4;   15.5;eor
       3379;20220731;   10;   8.4;   2.5;    9;   0.0;   0;    7.100;   0;  -999;  13.8;  957.60;   22.2;   54.00;   28.1;   16.3;   14.9;eor
       3379;20220801;   10;  10.3;   3.1;    9;   3.9;   6;    7.900;   0;  -999;  15.4;  956.90;   22.3;   59.00;   29.0;   16.7;   15.9;eor
       3379;20220802;   10;   7.3;   1.7;    9;   0.0;   0;   12.000;   0;   6.2;  15.3;  958.00;   21.8;   62.00;   28.7;   16.2;   15.4;eor
       3379;20220803;   10;   7.8;   2.1;    9;   0.0;   0;   14.600;   0;   0.7;  13.9;  956.50;   24.6;   49.00;   32.5;   15.2;   14.3;eor
       3379;20220804;   10;   7.2;   1.8;    9;   0.0;   0;   14.500;   0;   0.0;  15.3;  954.90;   26.7;   47.00;   34.6;   17.0;   15.9;eor
       3379;20220805;   10;  15.0;   2.9;    9;  25.0;   6;    9.700;   0;   5.5;  17.3;  955.40;   25.2;   57.00;   31.6;   17.7;   17.4;eor
       3379;20220806;   10;   7.5;   2.4;    9;   0.5;   6;    0.600;   0;   8.0;  16.3;  961.90;   17.4;   82.00;   20.2;   14.3;   14.5;eor
       3379;20220807;   10;  10.5;   3.4;    9;   0.0;   0;    8.300;   0;   7.4;  13.8;  960.30;   19.0;   65.00;   23.8;   15.2;   14.6;eor
       3379;20220808;   10;   8.2;   2.4;    9;   0.0;   0;   13.200;   0;   2.5;  12.9;  961.20;   19.8;   58.00;   25.8;   13.6;   12.6;eor
       3379;20220809;   10;  10.3;   2.9;    9;   0.0;   0;   14.200;   0;   0.0;  12.2;  962.90;   20.3;   54.00;   26.4;   13.1;   12.3;eor
       3379;20220810;   10;  12.4;   3.9;    9;   0.0;   0;   14.100;   0;   0.2;  11.2;  962.00;   20.7;   48.00;   26.5;   14.6;   13.2;eor
       3379;20220811;   10;  10.5;   3.4;    9;   0.0;   0;   13.500;   0;   2.5;  11.3;  959.30;   20.6;   48.00;   27.4;   14.4;   13.1;eor
       3379;20220812;   10;  13.1;   3.0;    9;   0.0;   6;   13.100;   0;   1.3;  11.3;  957.30;   19.2;   53.00;   25.7;   12.8;   11.7;eor
       3379;20220813;   10;   8.7;   2.2;    9;   0.0;   0;   11.400;   0;   5.9;  11.8;  955.00;   19.6;   54.00;   26.1;   12.1;   11.3;eor
       3379;20220814;   10;   8.7;   2.6;    9;   0.1;   6;   13.300;   0;   1.5;  12.4;  949.40;   22.3;   50.00;   30.4;   12.9;   11.9;eor
       3379;20220815;   10;  14.2;   3.0;    9;   0.0;   6;    4.900;   0;   7.0;  13.8;  948.10;   22.3;   52.00;   28.1;   18.7;   17.6;eor
       3379;20220816;   10;   6.1;   1.9;    9;   0.0;   0;   12.500;   0;   1.5;  -999;  951.00;   22.8;-999;   30.0;   17.0;   14.0;eor
       3379;20220817;   10;  12.6;   1.8;    9;   1.9;   6;   11.600;   0;   4.9;  -999;  950.70;   24.1;-999;   31.9;   16.1;   13.0;eor
       3379;20220818;   10;  11.0;   2.6;    9;   2.4;   6;    6.400;   0;   6.8;  17.9;  951.10;   20.5;   76.00;   26.1;   16.5;   15.7;eor
       3379;20220819;   10;  10.0;   3.2;    9;   8.1;   6;    1.600;   0;   7.8;  18.3;  952.30;   18.5;   86.00;   22.0;   16.9;   16.8;eor
       3379;20220820;   10;  10.2;   2.5;    9;  24.9;   6;    0.200;   0;   7.8;  18.1;  956.40;   17.5;   91.00;   21.3;   16.0;   15.7;eor
       3379;20220821;   10;   7.8;   2.2;    9;   0.0;   0;   10.700;   0;   1.5;  15.0;  955.70;   18.9;   71.00;   24.7;   14.3;   13.1;eor
       3379;20220822;   10;   8.5;   2.1;    9;   0.0;   0;   12.700;   0;   1.3;  12.4;  955.00;   18.1;   63.00;   24.6;   12.4;   11.6;eor
       3379;20220823;   10;   7.0;   1.7;    9;   0.0;   0;   13.300;   0;   0.0;  11.8;  957.00;   18.4;   60.00;   25.8;   11.3;   10.0;eor
       3379;20220824;   10;   7.6;   2.2;    9;   0.0;   0;   12.800;   0;   0.4;  14.1;  958.30;   19.4;   64.00;   26.2;   11.9;   10.9;eor
       3379;20220825;   10;   8.8;   2.4;    9;   0.0;   0;   11.600;   0;   4.2;  17.4;  955.60;   21.5;   70.00;   28.4;   14.8;   13.8;eor
       3379;20220826;   10;  17.7;   2.1;    9;  14.5;   6;    8.200;   0;   6.6;  17.8;  952.90;   21.4;   72.00;   28.7;   16.1;   14.6;eor
       3379;20220827;   10;   6.8;   2.1;    9;  14.6;   6;    3.200;   0;   7.5;  17.9;  953.60;   19.6;   79.00;   24.6;   16.4;   16.4;eor
       3379;20220828;   10;   4.9;   1.5;    9;  10.7;   6;    1.300;   0;   6.2;  18.7;  956.20;   17.9;   91.00;   20.8;   15.2;   14.7;eor
       3379;20220829;   10;   7.3;   1.5;    9;   0.0;   0;   10.800;   0;   2.2;  15.9;  958.40;   19.0;   75.00;   25.2;   13.6;   13.0;eor
       3379;20220830;   10;   6.8;   1.9;    9;   0.0;   0;   12.400;   0;   3.1;  15.2;  957.80;   20.2;   68.00;   26.9;   13.5;   12.8;eor
       3379;20220831;   10;   7.6;   1.9;    9;   3.6;   6;    0.100;   0;   7.9;  15.9;  957.90;   16.7;   83.00;   19.7;   14.5;   14.3;eor
       3379;20220901;   10;   8.9;   3.1;    9;   0.0;   0;    7.100;   0;   5.5;  13.0;  958.00;   16.4;   71.00;   21.3;   11.7;   10.5;eor
       3379;20220902;   10;  10.7;   2.9;    9;   0.0;   0;   12.600;   0;   3.5;  11.0;  954.90;   16.0;   63.00;   22.0;   10.0;    8.9;eor
       3379;20220903;   10;  15.6;   1.9;    9;   5.9;   6;    5.400;   0;   4.9;  13.6;  954.40;   15.8;   76.00;   23.7;   11.0;    9.9;eor
       3379;20220904;   10;   6.1;   2.0;    9;   0.0;   0;   10.900;   0;   1.8;  14.3;  959.20;   18.7;   69.00;   25.4;   13.7;   12.4;eor
       3379;20220905;   10;   5.8;   1.6;    9;   0.0;   0;   11.900;   0;   3.1;  15.1;  960.20;   19.3;   70.00;   27.1;   12.4;   11.3;eor
       3379;20220906;   10;   9.0;   2.2;    9;   0.0;   6;    7.600;   0;   6.0;  16.5;  957.50;   20.4;   70.00;   28.1;   13.9;   12.8;eor
       3379;20220907;   10;  10.5;   2.0;    9;   0.2;   6;    8.100;   0;   7.4;  16.8;  954.20;   21.8;   66.00;   28.0;   16.9;   16.0;eor
       3379;20220908;   10;  11.6;   3.2;    9;   2.3;   6;    4.500;   0;   5.7;  14.5;  952.40;   17.9;   72.00;   22.6;   15.2;   13.6;eor
       3379;20220909;   10;  10.7;   2.6;    9;   1.0;   6;    1.600;   0;   6.5;  13.7;  954.20;   16.3;   74.00;   19.7;   12.5;   11.4;eor
       3379;20220910;   10;  13.5;   3.3;    9;  12.5;   6;    3.400;   0;   7.3;  13.1;  955.70;   14.3;   81.00;   19.5;   12.4;   11.3;eor
       3379;20220911;   10;  10.9;   3.1;    9;   2.6;   6;    1.700;   0;   6.4;  13.9;  957.60;   14.5;   84.00;   18.8;   10.7;    9.8;eor
       3379;20220912;   10;   5.1;   1.6;    9;   0.0;   0;   12.400;   0;   3.8;  12.2;  955.90;   15.5;   72.00;   22.4;    8.8;    7.8;eor
       3379;20220913;   10;   6.0;   1.8;    9;   0.1;   6;    8.800;   0;   7.2;  13.5;  951.60;   18.5;   66.00;   26.7;    9.7;    8.9;eor
       3379;20220914;   10;  15.0;   3.3;    9;   3.4;   6;    3.700;   0;   7.3;  17.3;  947.10;   20.5;   73.00;   26.2;   16.7;   15.6;eor
       3379;20220915;   10;  16.8;   4.4;    9;   1.6;   6;    1.700;   0;   7.8;  14.9;  947.70;   17.4;   76.00;   21.4;   13.6;   12.7;eor
       3379;20220916;   10;   8.4;   2.4;    9;  11.4;   6;    0.000;   0;   7.7;  12.2;  950.00;   12.2;   86.00;   14.5;    9.7;    8.7;eor
